153	optimal	5030.491243
154	optimal	4901.952479
155	optimal	5385.008339
156	optimal	5526.806894
157	optimal	5047.762497
158	optimal	5039.050938
160	optimal	5169.698554
162	optimal	5418.62787
163	optimal	4596.632104
164	optimal	4834.566338
166	optimal	5422.275919
167	optimal	4532.442355
168	optimal	5417.152777
169	optimal	5141.383533
171	optimal	5430.525175
173	optimal	7104.419961
174	optimal	4920.469342
177	optimal	5112.34789
178	optimal	4955.500971
179	optimal	5001.487531
180	optimal	5255.429524
184	optimal	6043.760923
185	optimal	5470.792996
186	optimal	4980.939139
187	optimal	5292.40377
191	optimal	4814.102096
192	optimal	5229.589021
193	optimal	5456.567175
194	optimal	5087.414949
201	optimal	5727.931201
205	optimal	5131.389328
208	optimal	5278.666976
209	optimal	8895.904171
211	optimal	5252.101304
214	optimal	5019.676178
215	optimal	5663.133183
218	optimal	5131.527538
220	optimal	5027.277019
221	optimal	5237.230796
226	optimal	5302.000164
227	optimal	5397.462231
228	optimal	4891.868537
230	optimal	5418.332196
231	optimal	5069.856961
234	optimal	5075.007171
236	optimal	4803.914658
237	optimal	5138.541855
239	optimal	5066.759336
242	optimal	5431.943936
244	optimal	5616.041474
245	optimal	5013.850838
247	optimal	5314.988578
248	optimal	5018.385892
249	optimal	5425.247127
250	optimal	5392.226673
252	optimal	5153.569962
253	optimal	5099.454725
254	optimal	5137.075863
256	optimal	5484.91482
257	optimal	5137.853442
258	optimal	5176.388334
261	optimal	5599.735101
265	optimal	5604.188091
266	optimal	5597.256054
267	optimal	4786.085676
270	optimal	4963.199145
272	optimal	4808.378518
273	optimal	5372.623691
275	optimal	5074.234589
276	optimal	4812.595837
277	optimal	4894.724245
279	optimal	5004.408084
280	optimal	4910.326483
281	optimal	4753.331298
282	optimal	5234.111055
283	optimal	5145.861432
285	optimal	4665.918596
287	optimal	5105.217568
288	optimal	4745.939992
289	optimal	5617.691093
290	optimal	5087.023585
291	optimal	5350.417521
294	optimal	5973.971836
295	optimal	4869.376494
296	optimal	5655.820352
297	optimal	4981.612154
298	optimal	5025.094873
302	optimal	5053.670529
303	optimal	8204.290511
304	optimal	5065.228351
305	optimal	4834.54336
306	optimal	5233.927126
310	optimal	5173.789125
314	optimal	5406.599564
317	optimal	4896.523106
320	optimal	5433.980974
322	optimal	4689.798997
324	optimal	4920.144084
325	optimal	5260.245771
326	optimal	5201.253796
327	optimal	5242.671511
328	optimal	5040.787574
329	optimal	5347.827118
331	optimal	5242.937791
333	optimal	4992.031549
334	optimal	5436.83645
336	optimal	5307.883002
337	optimal	5519.433514
338	optimal	4942.937669
346	optimal	5379.368695
351	optimal	5083.235487
353	optimal	5743.201966
354	optimal	5151.092893
360	optimal	4842.673303
362	optimal	5835.357727
364	optimal	5742.607286
371	optimal	5457.702375
373	optimal	5832.912423
376	optimal	5141.736604
377	optimal	5316.232322
379	optimal	4888.816283
380	optimal	5674.085981
383	optimal	5862.593014
384	optimal	5016.91603
386	optimal	5196.522276
389	optimal	5342.617166
390	optimal	5609.464597
391	optimal	5241.48067
392	optimal	5217.507153
393	optimal	5311.81867
394	optimal	5101.74239
398	optimal	5003.103547
399	optimal	5241.174604
402	optimal	4998.279375
403	optimal	5795.824723
405	optimal	5524.017757
406	optimal	5060.530596
408	optimal	5353.382286
410	optimal	5195.864612
411	optimal	4808.791864
413	optimal	5086.902253
415	optimal	5808.787726
416	optimal	4990.506046
417	optimal	5555.777797
418	optimal	4940.832252
419	optimal	5159.031335
420	optimal	4789.818312
423	optimal	4899.544867
425	optimal	5386.243612
426	optimal	5133.224312
427	optimal	5735.255786
429	optimal	4811.11432
430	optimal	4954.810672
433	optimal	4958.896887
436	optimal	5110.666719
437	optimal	5159.468579
438	optimal	6012.474919
439	optimal	5269.546942
440	optimal	4767.357085
441	optimal	5093.201686
442	optimal	5609.152944
444	optimal	5175.236536
447	optimal	5068.981062
452	optimal	5403.323664
455	optimal	5114.395587
456	optimal	5445.00594
457	optimal	5071.842356
460	optimal	5370.005902
461	optimal	5407.472302
467	optimal	5337.089042
469	optimal	5538.938659
471	optimal	5328.056689
473	optimal	5568.837604
477	optimal	5270.184585
478	optimal	4881.874578
479	optimal	5588.658732
480	optimal	5267.880197
481	optimal	5144.124252
486	optimal	4698.11292
488	optimal	5523.54206
489	optimal	4829.645684
490	optimal	5456.02282
491	optimal	5857.883316
493	optimal	4798.422776
494	optimal	5052.890897
495	optimal	5181.514099
502	optimal	5010.271607
504	optimal	5307.997429
506	optimal	5306.735589
508	optimal	5356.752292
509	optimal	6132.500528
510	optimal	4734.241526
511	optimal	5231.044719
513	optimal	5992.651274
515	optimal	4997.196404
516	optimal	5158.76591
519	optimal	5462.208196
520	optimal	5681.708582
521	optimal	5597.650667
522	optimal	5260.507218
523	optimal	5127.251911
527	optimal	4944.818687
530	optimal	5654.65387
532	optimal	4827.964588
534	optimal	6025.173174
536	optimal	5314.198878
537	optimal	4898.26278
538	optimal	6139.605264
542	optimal	5369.425255
544	optimal	5341.404542
545	optimal	5324.842331
556	optimal	5171.813829
560	optimal	5437.45997
562	optimal	5006.406925
564	optimal	5180.178985
565	optimal	4938.703558
567	optimal	5256.516971
569	optimal	4770.765474
570	optimal	5370.998355
571	optimal	5977.641139
573	optimal	5835.921312
574	optimal	5036.131085
575	optimal	5008.721037
578	optimal	4709.901676
579	optimal	5069.92163
580	optimal	4868.708075
582	optimal	5157.848614
583	optimal	4888.609914
584	optimal	5200.017109
585	optimal	5137.319975
587	optimal	5377.600251
588	optimal	4962.88026
589	optimal	5085.416643
591	optimal	5358.084564
595	optimal	5080.013431
598	optimal	5482.295313
599	optimal	5432.250259
601	optimal	5378.888538
604	optimal	5321.678363
606	optimal	5119.403314
611	optimal	5657.869722
613	optimal	6474.149717
614	optimal	5297.868543
615	optimal	5774.676826
616	optimal	5858.272306
617	optimal	5103.574943
618	optimal	4838.012803
621	optimal	4566.345584
623	optimal	4984.751037
627	optimal	5081.027603
630	optimal	4814.379124
632	optimal	5252.050265
633	optimal	5415.676573
634	optimal	4871.795416
636	optimal	5937.681185
638	optimal	5351.894633
639	optimal	6007.886134
642	optimal	5636.068357
643	optimal	4707.537418
644	optimal	5040.724137
646	optimal	4857.555036
647	optimal	4998.716412
648	optimal	5731.624688
649	optimal	5314.891747
652	optimal	5580.202939
653	optimal	5735.646522
657	optimal	5084.256971
658	optimal	5228.368718
666	optimal	5480.565757
676	optimal	4740.116299
679	optimal	5060.258159
682	optimal	5118.608173
683	optimal	5121.399482
684	optimal	5318.740158
694	optimal	4731.585302
695	optimal	5789.927203
696	optimal	5488.990432
697	optimal	5062.191107
698	optimal	5309.922456
699	optimal	4941.815069
702	optimal	5560.04371
703	optimal	6342.986378
704	optimal	5036.034077
705	optimal	5030.2638
707	optimal	5282.481048
708	optimal	4808.965434
709	optimal	5027.220994
710	optimal	4913.274208
714	optimal	4808.578039
715	optimal	5975.196038
716	optimal	4918.709131
717	optimal	5478.249603
718	optimal	5546.653293
719	optimal	5790.273084
720	optimal	5044.264814
722	optimal	5540.719921
723	optimal	5126.261839
724	optimal	5281.242729
725	optimal	5572.572186
727	optimal	5141.22209
728	optimal	5399.21021
729	optimal	5061.774649
734	optimal	5462.382304
736	optimal	5361.393868
738	optimal	4617.545461
740	optimal	5133.640062
744	optimal	4752.279413
745	optimal	5121.046263
748	optimal	5101.19648
749	optimal	5394.673017
750	optimal	5344.784799
752	optimal	4823.932554
753	optimal	5612.809496
754	optimal	4970.846221
756	optimal	5721.160409
757	optimal	5133.572013
758	optimal	5258.378377
759	optimal	5666.21813
760	optimal	5186.909638
763	optimal	5026.21392
765	optimal	5342.745533
766	optimal	4893.026784
768	optimal	4995.649873
769	optimal	4858.315638
770	optimal	5216.730885
772	optimal	5059.790163
776	optimal	5349.481439
777	optimal	5274.748041
782	optimal	4944.268799
783	optimal	5013.868328
784	optimal	5278.899041
785	optimal	5198.467076
786	optimal	5149.064773
788	optimal	5504.840625
789	optimal	4966.33643
790	optimal	4905.938976
791	optimal	8644.127272
795	optimal	5017.217415
796	optimal	4880.311094
798	optimal	5713.758573
800	optimal	5615.968067
801	optimal	5352.761188
803	optimal	5754.6622
805	optimal	5402.108224
806	optimal	4783.604274
808	optimal	5160.81103
811	optimal	4861.51959
812	optimal	5147.741525
815	optimal	5200.235925
816	optimal	5766.259219
817	optimal	5309.339855
818	optimal	5318.135598
820	optimal	4760.38394
822	optimal	5440.944144
823	optimal	5585.499734
825	optimal	5586.941044
827	optimal	5243.673029
829	optimal	5559.483452
830	optimal	4744.182927
832	optimal	4850.084954
833	optimal	5050.251612
834	optimal	5067.228555
835	optimal	4956.370311
836	optimal	5563.468476
839	optimal	8349.410585
840	optimal	5395.632724
841	optimal	8932.948121
843	optimal	4752.200255
845	optimal	5517.623918
846	optimal	5530.86123
847	optimal	5052.820478
849	optimal	5251.997648
850	optimal	8220.939207
851	optimal	5105.903405
854	optimal	5005.48983
857	optimal	4923.288266
858	optimal	4927.609601
859	optimal	5063.946401
866	optimal	5257.257643
867	optimal	5315.304225
868	optimal	5093.149819
871	optimal	5719.280084
872	optimal	5245.481236
873	optimal	5154.328157
875	optimal	5795.424351
878	optimal	5025.690387
881	optimal	5796.341919
883	optimal	4999.034554
884	optimal	5101.87721
885	optimal	5070.516141
886	optimal	5231.653105
887	optimal	5540.393294
889	optimal	5459.251971
890	optimal	5132.166266
892	optimal	4764.650439
893	optimal	5143.676907
895	optimal	5310.544631
896	optimal	5383.528816
899	optimal	5065.179716
903	optimal	4853.745848
905	optimal	5056.727435
909	optimal	5068.76991
911	optimal	5627.586861
912	optimal	5314.58824
913	optimal	4603.802367
914	optimal	5041.280082
915	optimal	4738.077192
921	optimal	5440.574423
922	optimal	4861.060139
925	optimal	4907.820756
928	optimal	5386.643962
930	optimal	4641.289927
931	optimal	5972.066921
932	optimal	5704.078397
935	optimal	5362.372489
937	optimal	5457.583363
938	optimal	4882.432696
950	optimal	4893.262055
951	optimal	5142.111452
952	optimal	5010.645224
954	optimal	5053.158565
955	optimal	5061.849524
959	optimal	5264.493253
960	optimal	5449.787561
961	optimal	5838.678215
964	optimal	4935.010168
965	optimal	5174.2533
967	optimal	5198.781059
968	optimal	4973.142243
971	optimal	5053.028906
982	optimal	5903.320031
983	optimal	5358.602171
991	optimal	4685.423896
995	optimal	4954.338264
996	optimal	5196.61329
997	optimal	6089.492728
1001	optimal	4927.623556
1004	optimal	5523.36776
1006	optimal	4940.682637
1009	optimal	5074.413843
1011	optimal	4838.911382
1012	optimal	4880.915989
1014	optimal	5585.459706
1023	optimal	5084.289449
1024	optimal	5230.584529
1025	optimal	5548.162259
1026	optimal	6150.020812
1027	optimal	5762.537796
1030	optimal	5198.1828
1031	optimal	5554.213001
1032	optimal	4904.609157
1033	optimal	4830.83994
1034	optimal	5088.678657
1035	optimal	6507.856683
1036	optimal	5475.295464
1037	optimal	5370.005092
1038	optimal	8190.378964
1040	optimal	4418.904842
1041	optimal	5306.638482
1043	optimal	5290.416164
1050	optimal	5598.56398
1051	optimal	5168.328725
1053	optimal	4989.843627
1054	optimal	6552.083852
1055	optimal	5741.168412
1056	optimal	5058.611044
1057	optimal	5378.844459
1058	optimal	4697.667893
1060	optimal	4813.086083
1061	optimal	5128.428555
1062	optimal	4978.621719
1063	optimal	5281.873692
1066	optimal	5323.299749
1068	optimal	5357.724851
1070	optimal	5470.054271
1072	optimal	5529.064552
1074	optimal	4645.232252
1079	optimal	4940.639903
1082	optimal	5096.354175
1090	optimal	5073.95623
1093	optimal	4924.750454
1094	optimal	5318.936716
1097	optimal	5434.559736
1098	optimal	4913.875434
1100	optimal	5341.009278
1101	optimal	4903.237184
1103	optimal	4812.130974
1104	optimal	5131.583203
1106	optimal	5354.647748
1110	optimal	5181.885159
1112	optimal	4978.911542
1113	optimal	4962.163408
1115	optimal	5045.190522
1116	optimal	4943.993456
1117	optimal	5075.247413
1119	optimal	5469.736282
1122	optimal	4997.250573
1124	optimal	5899.178491
1126	optimal	4953.850135
1127	optimal	5496.800564
1130	optimal	5333.982304
1137	optimal	5372.885575
1139	optimal	5182.094359
1151	optimal	5084.378887
1152	optimal	5602.899674
1156	optimal	4870.940755
1161	optimal	5881.691385
1164	optimal	6230.297391
1165	optimal	5050.589984
1169	optimal	5259.758322
1171	optimal	5324.246377
1172	optimal	4868.609294
1174	optimal	5354.096488
1175	optimal	4950.646703
1176	optimal	4894.83171
1184	optimal	5155.636775
1188	optimal	5091.686747
1190	optimal	6150.615047
1192	optimal	4633.624774
1194	optimal	5749.759969
1195	optimal	5347.018632
1205	optimal	4864.914625
1206	optimal	4839.916967
1208	optimal	4880.085253
1214	optimal	5047.338328
1215	optimal	5173.075481
1235	optimal	4669.15343
1238	optimal	5479.814488
1244	optimal	4864.620367
1247	optimal	4893.696859
1248	optimal	5288.18851
1261	optimal	5174.23241
1263	optimal	5370.255381
1265	optimal	4808.367748
1266	optimal	5798.003947
1267	optimal	5432.449314
1268	optimal	5142.708924
1269	optimal	4910.262599
1270	optimal	8099.669314
1271	optimal	5259.765879
1273	optimal	5096.089652
1274	optimal	5157.88892
1275	optimal	5155.099089
1277	optimal	4952.674431
1278	optimal	5299.150775
1283	optimal	5099.678882
1285	optimal	5365.836577
1286	optimal	5437.678461
1288	optimal	4785.518953
1291	optimal	4872.208494
1294	optimal	5126.435913
1295	optimal	5103.389107
1296	optimal	4827.362548
1298	optimal	5293.027547
1304	optimal	5194.20115
1305	optimal	5066.623425
1306	optimal	5935.889942
1307	optimal	5549.834886
1313	optimal	4841.663937
1314	optimal	5057.599857
1316	optimal	4952.057579
1317	optimal	5225.807404
1319	optimal	5315.526529
1320	optimal	5134.858598
1322	optimal	5129.871972
1323	optimal	5108.563649
1326	optimal	5166.276624
1327	optimal	5503.253725
1330	optimal	5538.50672
1331	optimal	4537.212979
1333	optimal	5688.334907
1334	optimal	4772.040312
1335	optimal	5514.369528
1336	optimal	5218.853126
1343	optimal	5740.940784
1344	optimal	4861.89112
1349	optimal	5653.825852
1354	optimal	5636.706316
1356	optimal	4999.762149
1358	optimal	5351.989843
1359	optimal	5467.09065
1360	optimal	4921.173057
1361	optimal	5431.221996
1367	optimal	5368.796111
1371	optimal	5299.397654
1379	optimal	5336.772209
1385	optimal	5975.5899
1388	optimal	4806.241594
1389	optimal	4917.588065
1392	optimal	5279.172504
1393	optimal	4733.25945
1396	optimal	5143.855937
1405	optimal	5113.715749
1410	optimal	4702.761258
1414	optimal	5103.744426
1420	optimal	5841.465161
1422	optimal	5357.550225
1424	optimal	5387.74384
1427	optimal	5084.748803
1429	optimal	5162.526518
1430	optimal	5088.14149
1432	optimal	5175.763874
1433	optimal	5312.536379
1435	optimal	5548.247737
1437	optimal	5111.502393
1438	optimal	5720.322361
1442	optimal	5300.798645
1449	optimal	4971.86632
1450	optimal	5209.026307
1453	optimal	5020.122291
1454	optimal	6010.187089
1456	optimal	4464.108695
1457	optimal	5345.328305
1459	optimal	5243.902294
1461	optimal	5450.628318
1472	optimal	5197.461033
1474	optimal	4813.184726
1476	optimal	5298.299128
1479	optimal	4789.5949
1480	optimal	4738.088132
1481	optimal	5933.969707
1490	optimal	5478.894604
1495	optimal	5463.060944
1497	optimal	5259.754957
1498	optimal	5474.03575
1502	optimal	5110.672594
1505	optimal	7630.22628
1508	optimal	5042.32014
1511	optimal	5382.969011
1515	optimal	5069.11968
1524	optimal	8658.378512
1530	optimal	5006.686331
1532	optimal	5616.011519
1533	optimal	5623.891383
1534	optimal	5086.353041
1538	optimal	4891.091926
1539	optimal	4963.008363
1541	optimal	5549.000621
1542	optimal	5310.486116
1545	optimal	5371.584249
1547	optimal	5316.726603
1549	optimal	5033.070224
1550	optimal	5653.978464
1552	optimal	5242.31272
1554	optimal	4842.944114
1557	optimal	5513.706196
1558	optimal	5348.110892
1561	optimal	6758.905176
1562	optimal	5457.786735
1568	optimal	4971.182837
1570	optimal	6076.962558
1572	optimal	5274.127878
1575	optimal	4869.558287
1583	optimal	4738.298654
1584	optimal	4970.681295
1586	optimal	5076.238814
1589	optimal	5469.275656
1593	optimal	5515.983116
1595	optimal	4541.577914
1596	optimal	5344.653305
1598	optimal	4680.372192
1600	optimal	5576.888905
1611	optimal	4922.401236
1620	optimal	5082.672433
1621	optimal	5199.24727
1625	optimal	4945.584461
1626	optimal	5435.551508
1628	optimal	4982.030603
1641	optimal	5425.301742
1642	optimal	5984.557785
1646	optimal	5596.314745
1647	optimal	4812.333465
1648	optimal	4581.225148
1653	optimal	4950.902086
1656	optimal	5247.857268
1657	optimal	5374.833217
1658	optimal	4776.224672
1659	optimal	4969.041652
1660	optimal	5464.680026
1661	optimal	5355.590612
1664	optimal	6687.131658
1667	optimal	5807.91233
1670	optimal	6063.129528
1679	optimal	4715.528267
1681	optimal	4832.812934
1682	optimal	5242.774195
1684	optimal	5149.93039
1686	optimal	5160.681259
1688	optimal	5271.474188
1690	optimal	5028.500637
1696	optimal	5654.619409
1701	optimal	5225.295262
1703	optimal	5467.172629
1706	optimal	5458.49826
1712	optimal	5290.593102
1714	optimal	5539.805696
1722	optimal	4821.778221
1730	optimal	5103.871281
1732	optimal	5268.116084
1748	optimal	5204.526127
1749	optimal	5160.631908
1751	optimal	5204.834918
1757	optimal	4701.872726
1758	optimal	5756.573584
1759	optimal	5111.384696
1762	optimal	5104.333545
1763	optimal	5069.403277
1767	optimal	5281.641438
1768	optimal	5225.185657
1769	optimal	4752.925294
1770	optimal	5383.542539
1771	optimal	5688.386592
1774	optimal	5597.451516
1775	optimal	4865.651432
1777	optimal	5384.377654
1780	optimal	4905.810403
1782	optimal	5077.692284
1784	optimal	4791.836545
1786	optimal	5277.691026
1788	optimal	5148.770769
1793	optimal	5234.762847
1796	optimal	5013.724634
1797	optimal	5287.160384
1798	optimal	5475.607603
1799	optimal	5368.375525
1801	optimal	5379.911603
1803	optimal	5260.255598
1804	optimal	5526.309032
1808	optimal	5367.755715
1811	optimal	4834.523857
1814	optimal	4807.889911
1816	optimal	5444.460873
1818	optimal	4771.366784
1822	optimal	6492.081833
1823	optimal	5427.431343
1826	optimal	5628.823669
1827	optimal	5182.747835
1828	optimal	5031.624203
1832	optimal	5139.957196
1833	optimal	4810.043131
1834	optimal	4870.616011
1835	optimal	5540.132249
1836	optimal	4983.989672
1837	optimal	5252.036953
1838	optimal	5117.842269
1845	optimal	4942.437521
1850	optimal	4878.342285
1851	optimal	5167.983622
1852	optimal	5021.737017
1853	optimal	5008.411348
1856	optimal	4842.281738
1858	optimal	5356.186893
1863	optimal	4860.748779
1864	optimal	6238.626899
1871	optimal	4735.491958
1876	optimal	5372.517091
1879	optimal	4828.251716
1880	optimal	5038.874027
1881	optimal	5313.600122
1885	optimal	5188.401102
1886	optimal	4880.494223
1887	optimal	5559.332699
1892	optimal	5084.265881
1893	optimal	5623.440055
1895	optimal	5177.488678
1898	optimal	5570.761489
1905	optimal	4734.96663
1907	optimal	5270.323494
1908	optimal	4890.316859
1909	optimal	5119.710763
1917	optimal	4655.571728
1920	optimal	5288.7481
1922	optimal	5459.064804
1931	optimal	5319.712637
1932	optimal	5178.38217
1938	optimal	5022.180802
1940	optimal	4985.494398
1944	optimal	4985.251399
1945	optimal	5370.71062
1946	optimal	5308.403295
1948	optimal	5169.568259
1950	optimal	4991.809475
1953	optimal	5435.303877
1954	optimal	5162.793516
1955	optimal	5117.832135
1956	optimal	5781.180437
1968	optimal	5131.591187
1971	optimal	5232.364638
1972	optimal	4652.875085
1976	optimal	4991.105312
1987	optimal	5267.909869
1996	optimal	5399.977061
2000	optimal	5228.433234
2001	optimal	5063.450854
2003	optimal	4905.806358
2006	optimal	5199.677684
2007	optimal	5102.287649
2010	optimal	5558.043364
2013	optimal	4977.365316
2017	optimal	5480.978988
2019	optimal	5593.050006
2044	optimal	5301.778052
2047	optimal	5021.902074
2052	optimal	5902.524774
2061	optimal	5636.605497
2075	optimal	5699.881113
2078	optimal	4979.773537
2079	optimal	5497.260874
2080	optimal	5352.113006
2082	optimal	5045.482845
2084	optimal	5785.026948
2085	optimal	5053.226395
2086	optimal	4727.608821
2091	optimal	5055.728813
2092	optimal	5738.34128
2093	optimal	4928.707448
2096	optimal	5077.138838
2100	optimal	4992.189302
2101	optimal	5248.392301
2105	optimal	5011.071301
2107	optimal	7709.065093
2109	optimal	5356.652446
2118	optimal	4777.797841
2120	optimal	5117.822037
2124	optimal	5226.819224
2130	optimal	4996.923563
2131	optimal	5163.717049
2133	optimal	5442.085622
2144	optimal	4876.184465
2148	optimal	4865.026511
2154	optimal	6781.169696
2162	optimal	5167.483769
2163	optimal	5433.597055
2171	optimal	6034.870126
2183	optimal	5317.949257
2184	optimal	5259.465471
2187	optimal	5255.709524
2192	optimal	5378.676168
2193	optimal	5081.983328
2198	optimal	5754.321743
2199	optimal	5898.508152
2200	optimal	4933.15552
2202	optimal	5479.602398
2203	optimal	5041.909885
2205	optimal	4994.18983
2206	optimal	5803.859237
2207	optimal	4859.396896
2208	optimal	5491.429127
2209	optimal	4973.048017
2210	optimal	5323.048666
2212	optimal	4627.030411
2214	optimal	5056.547102
2215	optimal	4966.667632
2217	optimal	4937.460278
2218	optimal	5718.452926
2221	optimal	5168.860036
2223	optimal	5252.876067
2224	optimal	5317.549374
2225	optimal	5815.232423
2226	optimal	5202.55505
2228	optimal	5400.756161
2230	optimal	4872.342734
2233	optimal	4938.716379
2236	optimal	6024.712133
2239	optimal	5522.655879
2240	optimal	5188.818286
2243	optimal	5480.874304
2244	optimal	7224.539635
2245	optimal	4693.836328
2246	optimal	4989.946355
2247	optimal	4942.804688
2249	optimal	5366.849854
2250	optimal	5689.464919
2251	optimal	5004.874647
2253	optimal	5106.595137
2254	optimal	5008.494543
2255	optimal	4794.575465
2258	optimal	5096.54057
2259	optimal	6049.391467
2264	optimal	5006.693681
2265	optimal	4791.216159
2266	optimal	4813.394929
2267	optimal	5019.400361
2270	optimal	5394.998284
2273	optimal	5155.355645
2275	optimal	4845.910006
2278	optimal	5369.41741
2280	optimal	5331.027428
2285	optimal	5079.933079
2289	optimal	5153.100476
2290	optimal	5443.249067
2293	optimal	5023.615487
2298	optimal	4840.671805
2301	optimal	5334.558864
2304	optimal	5398.571619
2305	optimal	4729.413479
2306	optimal	5035.358445
2308	optimal	6176.149493
2311	optimal	5186.179602
2318	optimal	5119.805369
2319	optimal	5781.284493
2322	optimal	5180.324634
2323	optimal	5362.719256
2326	optimal	5133.864809
2327	optimal	4864.766648
2329	optimal	5674.031228
2330	optimal	4926.589834
2331	optimal	4692.447259
2333	optimal	4694.147024
2334	optimal	5079.965659
2335	optimal	7908.345633
2337	optimal	4748.04067
2339	optimal	4810.774203
2346	optimal	5242.408729
2348	optimal	5765.588947
2350	optimal	5311.657143
2352	optimal	5574.039321
2354	optimal	5219.173478
2356	optimal	5952.492165
2357	optimal	6067.898182
2358	optimal	4785.878125
2359	optimal	5879.64545
2360	optimal	5006.965557
2362	optimal	5377.029986
2364	optimal	5015.237955
2367	optimal	5508.905331
2371	optimal	5322.724277
2373	optimal	5180.2402
2375	optimal	4656.757841
2376	optimal	4582.642229
2377	optimal	5726.778175
2380	optimal	5658.071871
2381	optimal	5203.580682
2382	optimal	4964.748965
2389	optimal	5030.390101
2390	optimal	4659.54481
2392	optimal	5082.343168
2394	optimal	4784.92675
2396	optimal	5297.186513
2397	optimal	4995.886092
2398	optimal	4719.134139
2400	optimal	5835.998858
2403	optimal	5479.464905
2407	optimal	5373.926336
2409	optimal	4879.169208
2410	optimal	4782.68694
2411	optimal	5139.525799
2414	optimal	5355.657049
2416	optimal	5024.582714
2417	optimal	7201.602378
2419	optimal	5826.169014
2423	optimal	4947.582314
2429	optimal	5033.704928
2430	optimal	5340.518541
2431	optimal	5495.206644
2444	optimal	4903.672417
2447	optimal	5275.90291
2448	optimal	5037.797046
2449	optimal	5921.342498
2451	optimal	4931.567496
2452	optimal	5319.877566
2453	optimal	4808.858688
2454	optimal	5282.812481
2455	optimal	4811.606561
2457	optimal	4972.461951
2458	optimal	5201.174514
2459	optimal	5077.755336
2460	optimal	5064.399277
2461	optimal	5487.275436
2464	optimal	5370.962078
2465	optimal	5265.658255
2468	optimal	4670.477389
2469	optimal	5000.522627
2470	optimal	5516.947764
2472	optimal	5245.713238
2474	optimal	4526.844239
2475	optimal	5136.433986
2476	optimal	5884.163685
2477	optimal	5787.521199
2481	optimal	5371.352666
2486	optimal	5123.542999
2489	optimal	5313.215928
2491	optimal	5319.219777
2499	optimal	4901.929793
2502	optimal	5189.081902
2503	optimal	5392.469936
2504	optimal	5442.604317
2505	optimal	5428.012563
2506	optimal	4942.372612
2507	optimal	5011.754357
2509	optimal	4960.765891
2510	optimal	5769.43934
2518	optimal	4720.319672
2519	optimal	5429.273519
2522	optimal	4876.375675
2523	optimal	5034.252876
2524	optimal	4814.343221
2525	optimal	5790.619081
2527	optimal	4773.302296
2529	optimal	8154.710301
2530	optimal	5267.491105
2532	optimal	5007.160143
2533	optimal	5680.023444
2534	optimal	5271.135297
2537	optimal	4795.124362
2544	optimal	4908.385308
2546	optimal	5083.501063
2552	optimal	4759.611907
2555	optimal	5077.323253
2556	optimal	5168.277651
2562	optimal	5801.579948
2568	optimal	4956.67385
2569	optimal	5612.180205
2574	optimal	4955.653575
2575	optimal	5106.115177
2578	optimal	4975.98396
2579	optimal	5537.779897
