1	optimal	9.622295856
2	optimal	7.280694008
3	optimal	11.05970287
4	optimal	10.40223312
5	optimal	9.866744041
6	optimal	6.766472101
7	optimal	7.536168814
8	optimal	11.04040289
9	optimal	14.07552218
10	optimal	11.45074391
11	optimal	8.014234066
14	optimal	8.966100216
15	optimal	14.16089892
16	optimal	9.547945976
17	optimal	9.82161808
18	optimal	17.44021511
19	optimal	9.074923038
20	optimal	16.68989801
21	optimal	13.0974791
24	optimal	14.21905088
26	optimal	13.56667113
29	optimal	10.02034783
31	optimal	8.737941027
32	optimal	9.870905876
33	optimal	10.94582891
36	optimal	7.606848955
38	optimal	8.804050922
39	optimal	9.256139994
40	optimal	7.693081141
41	optimal	11.82708812
42	optimal	7.852019072
43	optimal	8.848989964
44	optimal	12.35549307
45	optimal	9.368010998
48	optimal	15.18985295
50	optimal	10.21776485
51	optimal	8.849056959
52	optimal	10.31565022
55	optimal	7.687628984
57	optimal	10.83867097
58	optimal	10.19779587
59	optimal	8.903790951
60	optimal	7.853313923
62	optimal	10.31248784
63	optimal	12.554636
64	optimal	8.792460203
66	optimal	11.80351305
67	optimal	9.829424143
68	optimal	11.9251802
69	optimal	7.432156086
70	optimal	12.08488417
73	optimal	12.01570296
74	optimal	9.195079803
75	optimal	9.174721956
76	optimal	15.59772611
77	optimal	13.05444503
78	optimal	10.59042001
79	optimal	13.47907305
80	optimal	11.87873101
83	optimal	9.33479619
84	optimal	10.45459986
85	optimal	9.938716173
88	optimal	12.96802688
89	optimal	13.21209097
90	optimal	12.86484599
91	optimal	9.824542999
92	optimal	13.65967584
93	optimal	10.15833783
94	optimal	10.38990092
95	optimal	10.36286187
98	optimal	10.95017099
100	optimal	7.57495594
102	optimal	11.573704
103	optimal	10.27550006
104	optimal	10.30222487
106	optimal	10.736974
107	optimal	9.663443089
108	optimal	11.6961391
110	optimal	9.614871025
112	optimal	11.15915585
114	optimal	8.83820796
115	optimal	12.19013405
116	optimal	8.845030785
117	optimal	7.651536942
118	optimal	10.47055888
120	optimal	14.35461617
121	optimal	10.06655002
125	optimal	12.01287007
126	optimal	10.02292585
127	optimal	8.647005081
128	optimal	13.26366401
129	optimal	8.958209038
130	optimal	6.903243065
132	optimal	9.221071005
133	optimal	11.73254299
138	optimal	10.00014591
140	optimal	11.54372597
144	optimal	8.624670982
149	optimal	9.095808983
151	optimal	10.85613418
152	optimal	8.726038933
153	optimal	8.872098923
154	optimal	10.82081294
155	optimal	10.96675396
156	optimal	10.71202683
157	optimal	7.863132954
158	optimal	9.871617079
160	optimal	7.723579168
162	optimal	9.709109068
163	optimal	10.09933209
164	optimal	12.36284304
166	optimal	8.868667841
167	optimal	7.316650867
168	optimal	9.848084927
169	optimal	8.747819901
171	optimal	9.683668852
173	optimal	9.183503866
174	optimal	8.87726593
177	optimal	8.871163845
178	optimal	11.55170608
179	optimal	12.57307887
180	optimal	20.11411309
184	optimal	13.34053493
185	optimal	11.87679005
186	optimal	7.160778999
187	optimal	15.06952906
191	optimal	10.24694896
192	optimal	7.491971016
193	optimal	12.43778491
194	optimal	10.42315483
201	optimal	14.63335705
205	optimal	11.32823491
208	optimal	10.79405379
209	optimal	12.65816808
211	optimal	13.33752918
214	optimal	9.270941019
215	optimal	13.72932005
218	optimal	8.077747107
220	optimal	8.617864132
221	optimal	9.917870998
226	optimal	12.59313703
227	optimal	11.63816214
228	optimal	11.36173105
230	optimal	12.74050498
231	optimal	9.742894888
234	optimal	9.099339008
236	optimal	11.40640903
237	optimal	9.687890053
239	optimal	13.54467702
242	optimal	9.072221994
244	optimal	11.32045412
245	optimal	7.932133913
247	optimal	12.15764689
248	optimal	8.981526852
249	optimal	7.23524189
250	optimal	9.580154896
252	optimal	8.837338924
253	optimal	6.956935167
254	optimal	9.094643116
256	optimal	14.43105006
257	optimal	9.004578114
258	optimal	9.375823021
261	optimal	13.34210896
265	optimal	8.225890875
266	optimal	13.81428409
267	optimal	10.81850791
270	optimal	8.688608885
272	optimal	7.077215195
273	optimal	8.349372149
275	optimal	10.65737987
276	optimal	7.805063963
277	optimal	10.40929103
279	optimal	6.551018
280	optimal	7.90307498
281	optimal	10.37435293
282	optimal	8.75333786
283	optimal	9.983124971
285	optimal	6.831066847
287	optimal	11.21708488
288	optimal	8.455363989
289	optimal	15.61077404
290	optimal	11.21410203
291	optimal	17.62204218
294	optimal	14.89850593
295	optimal	6.932499886
296	optimal	12.04014206
297	optimal	10.59014297
298	optimal	9.016590118
302	optimal	9.132168055
303	optimal	10.88646507
304	optimal	11.15606022
305	optimal	7.934460878
306	optimal	14.17771602
310	optimal	9.267213821
314	optimal	8.02434516
317	optimal	7.066406012
320	optimal	13.94721198
322	optimal	9.673990965
324	optimal	9.786594868
325	optimal	9.412301064
326	optimal	7.932938099
327	optimal	9.046027899
328	optimal	10.68475199
329	optimal	13.62473106
331	optimal	16.63661599
333	optimal	8.571301937
334	optimal	8.751968145
336	optimal	8.753362894
337	optimal	16.13379598
338	optimal	9.425128937
346	optimal	12.1623292
351	optimal	12.90704799
353	optimal	9.826509953
354	optimal	7.589257002
360	optimal	6.672078133
362	optimal	11.45075488
364	optimal	9.489308119
371	optimal	13.98767519
373	optimal	10.00131083
376	optimal	10.86325121
377	optimal	12.86105704
379	optimal	9.446151972
380	optimal	19.61135411
383	optimal	18.92680502
384	optimal	8.749202013
386	optimal	13.29548597
389	optimal	11.14943004
390	optimal	13.28728604
391	optimal	8.531224012
392	optimal	15.18812299
393	optimal	7.798187017
394	optimal	10.88965201
398	optimal	8.16119194
399	optimal	9.24187994
402	optimal	9.769713879
403	optimal	11.17994213
405	optimal	14.55913401
406	optimal	8.497967958
408	optimal	15.39913702
410	optimal	11.73295712
411	optimal	9.079293013
413	optimal	15.67291903
415	optimal	9.997386932
416	optimal	15.0185461
417	optimal	8.486255169
418	optimal	9.661964893
419	optimal	9.831689119
420	optimal	9.981183052
423	optimal	7.899548054
425	optimal	9.651176214
426	optimal	8.704771042
427	optimal	9.46855092
429	optimal	11.5764699
430	optimal	12.3996079
433	optimal	8.743273973
436	optimal	9.471947908
437	optimal	8.853035927
438	optimal	15.50882196
439	optimal	11.75979996
440	optimal	9.188107014
441	optimal	9.616142988
442	optimal	10.26573205
444	optimal	12.42616105
447	optimal	10.04346418
452	optimal	11.69667506
455	optimal	23.12172794
456	optimal	13.67241883
457	optimal	7.647412062
460	optimal	12.11710811
461	optimal	11.34468889
467	optimal	15.54937196
469	optimal	14.57062912
471	optimal	11.80607295
473	optimal	15.61790681
477	optimal	16.44536901
478	optimal	12.78495502
479	optimal	12.11591101
480	optimal	13.69842505
481	optimal	11.45351505
486	optimal	8.720982075
488	optimal	14.380898
489	optimal	10.19298291
490	optimal	12.36181498
491	optimal	13.38419104
493	optimal	12.30781102
494	optimal	14.66537404
495	optimal	19.79463196
502	optimal	11.44784808
504	optimal	10.77731299
506	optimal	13.54976487
508	optimal	13.82108593
509	optimal	14.10847998
510	optimal	12.19481492
511	optimal	13.51321387
513	optimal	10.00693488
515	optimal	9.577349901
516	optimal	9.283239841
519	optimal	12.69202089
520	optimal	12.36822295
521	optimal	11.34984612
522	optimal	11.20349789
523	optimal	10.47708702
527	optimal	8.731935024
530	optimal	10.28555393
532	optimal	14.04572606
534	optimal	12.90451884
536	optimal	14.92900491
537	optimal	11.05162215
538	optimal	14.98715711
542	optimal	12.81809807
544	optimal	14.59211493
545	optimal	10.27714705
556	optimal	10.42984796
560	optimal	11.04182911
562	optimal	10.107265
564	optimal	14.22423697
565	optimal	9.059521914
567	optimal	13.704633
569	optimal	10.48149705
570	optimal	12.48222995
571	optimal	10.37664413
573	optimal	9.253343105
574	optimal	8.897813797
575	optimal	8.224700928
578	optimal	9.379683971
579	optimal	8.85871911
580	optimal	9.238059044
582	optimal	12.05236197
583	optimal	12.22814894
584	optimal	16.12412906
585	optimal	10.78487206
587	optimal	18.67906904
588	optimal	10.15215302
589	optimal	9.846298933
591	optimal	11.96880484
595	optimal	10.16061497
598	optimal	10.54548311
599	optimal	15.624897
601	optimal	15.75539613
604	optimal	10.38427901
606	optimal	10.12190485
611	optimal	14.51381397
613	optimal	12.24014592
614	optimal	14.77759004
615	optimal	14.92145705
616	optimal	12.89183617
617	optimal	12.40225792
618	optimal	9.011746883
621	optimal	10.99412704
623	optimal	12.61337113
627	optimal	12.35060191
630	optimal	12.60256505
632	optimal	9.476656914
633	optimal	9.363290071
634	optimal	10.394912
636	optimal	12.16297388
638	optimal	9.279800892
639	optimal	14.75874281
642	optimal	12.26859307
643	optimal	9.295822144
644	optimal	14.18669605
646	optimal	12.22973895
647	optimal	8.999974966
648	optimal	14.91702008
649	optimal	12.05165911
652	optimal	17.0751822
653	optimal	11.76293302
657	optimal	10.51785898
658	optimal	10.84705091
666	optimal	8.653092861
676	optimal	8.856404781
679	optimal	11.36936402
682	optimal	15.83382797
683	optimal	13.44094014
684	optimal	12.87056303
694	optimal	8.624404907
695	optimal	10.40053892
696	optimal	18.46655989
697	optimal	7.233632088
698	optimal	13.68045402
699	optimal	9.476852894
702	optimal	20.32367802
703	optimal	14.10609388
704	optimal	9.111871004
705	optimal	10.39685702
